Data,Adreça,Adreça geo,Hora,Entitat,Latitude,Longitude,data,direccio,direccio geo,demandant,resolucio,hashtag,rao,latitude,longitude,match
8/02/2019,"C/ de Madrid, 12",,10:00,PAH Barcelona,,,8/2/2019,"C/ Madrid, 12  Badalona (08913)","Carrer de Madrid, 12, 08913 Santa Coloma de Gramenet, Barcelona, Spain",BBVA,ATURAT EN PORTA,#MohammedSeQueda,Desnonaments per hipoteca,41.4360539,2.2147839,x
8/02/2019,"C/ de la Mina de la Ciutat, 35","Carrer de la Mina de la Ciutat, 35, 08042 Barcelona, Spain",12:15,PAH Barcelona,41.4475369,2.1741729,,,,,,,,,,
8/02/2019,"C/ de la Mina de la Ciutat, 35","Carrer de la Mina de la Ciutat, 35, 08042 Barcelona, Spain",12:15,500x20,41.4475369,2.1741729,8/2/2019,"Carrer de la Mina de la Ciutat, 35 Barcelona (08042)","Carrer de la Mina de la Ciutat, 35, 08042 Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaEgbe,Desnonaments per hipoteca,41.4475369,2.1741729,x
11/02/2019,,,,,,,11/2/2019,"Carrer de Catània, 6 Barcelona (08019)","Carrer de Catània, 6, 08019 Barcelona, Spain","AKTUA SOLUCIONES FINANCIERAS, S.A.",ATURAT EN PORTA,#AminaSeQueda,Desnonaments per hipoteca,41.4175706,2.2167732,
11/02/2019,C/ Finestrat 10,"Carrer de Finestrat, 10, 08026 Barcelona, Spain",9:00h,Observatori d'Habitatge i Turisme del Clot-Camp de l'Arpa i 500x20,41.4114054,2.1809302,,,,,,,,,,
13/02/2019,,,,,,,13/2/2019,"C/ Vallcivera, 21 Barcelona (08033)","Carrer de Vallcivera, 21, 08033 Barcelona, Spain",BBVA SUSPÈS,,,Desnonaments per hipoteca,41.4598085,2.1773425,
13/02/2019,,,,,,,13/2/2019,"C/ Sant Feliu de Codines, 84 Barcelona (08033 Nou Barris)","Carrer de Sant Feliu de Codines, 84, 08033 Barcelona, Spain",Inmb. SUSPÈS,,,Desnonaments per hipoteca,41.4562851,2.1746683,
13/02/2019,"Av. Escolapio Cáncer, 192","Av. d'Escolapi Càncer, 192, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.4533359,2.1743678,,,,,,,,,,
13/02/2019,"C/ Rasos de Peguera, 128","Av. dels Rasos de Peguera, 128, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.4610592,2.1760222,,,,,,,,,,
13/02/2019,"C/ Turo de la Trinitat, 33","Carrer del Turó de la Trinitat, 33, 08033 Barcelona, Spain",A partir de les 9:00,500x20,41.4502985,2.1902963,,,,,,,,,,
13/02/2019,"C/ Cadí, 39","Carrer del Cadí, 39, 08031 Barcelona, Spain",11:15,500x20,41.4327116,2.1696238,,,,,,,,,,
14/02/2019,"C/ Doctor Pagés, 67","Carrer del Doctor Pagès, 67, 08923 Santa Coloma de Gramenet, Barcelona, Spain",8:30,PAHV Gramenet,41.4476565,2.2171912,,,,,,,,,,
14/02/2019,"C/ Roselles, 36","Carrer de les Roselles, 36, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",12:00,PAHV Gramenet,41.3584957,2.1005613,,,,,,,,,,
14/02/2019,"C/ Llançà, 29","Carrer de Llança, 29, 08015 Barcelona, Spain",A confirmar.,Grup d'Habitatge de Sants,41.3791351,2.1465939,,,,,,,,,,
14/02/2019,"C/ de la Concòrdia, 47","Carrer de la Concòrdia, 47, 08004 Barcelona, Spain",9:45,PAH Barcelona,41.3720611,2.1590458,14/2/2019,"C/ Concordia, 47, 1º 1ª de Barcelona (08004)","Carrer de la Concòrdia, 47, 1ª, 08004 Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaNelly,Desnonaments per hipoteca,41.3720611,2.1590458,x
14/02/2019,"C/ Sant Pere Mitjà, 67","Carrer de Sant Pere Mitjà, 67, 08003 Barcelona, Spain",10:45,PAH Barcelona,41.3886539,2.1782042,14/2/2019,"C/ Sant Pere Mitja, 67 Barcelona (08003)","Carrer de Sant Pere Mitjà, 67, 08003 Barcelona, Spain","MAC – 5, S.L.",ATURAT EN PORTA,#LamiaSeQueda,Desnonaments per hipoteca,41.3886539,2.1782042,x
14/02/2019,"C/ Roser, 87","Carrer del Roser, 87, 08004 Barcelona, Spain",9:00,Sindicat de Barri del Poble Sec,41.3717071,2.1657675,,,,,,,,,,
14/02/2019,"C/ Sant Climent, 15","Carrer d'En Sant Climent, 15, 08001 Barcelona, Spain",10:00,Stop Desnonaments Raval,41.3787219,2.1654207,,,,,,,,,,
14/02/2019,"C/ Cera, 33","Carrer de la Cera, 33, 08001 Barcelona, Spain",10:40,Stop Desnonaments Raval,41.3786615,2.1658726,,,,,,,,,,
14/02/2019,"Pg. Pujades, 4","Passeig de Pujades, 4, 08003 Barcelona, Spain",11:00,Stop Desnonaments Raval,41.3879138,2.1823161,,,,,,,,,,
14/02/2019,"C/ Sant Antoni Abad, 22","Passatge de Sant Antoni Abat, 22, 08015 Barcelona, Spain",11:10,Stop Desnonaments Raval,41.3791963,2.1606267,,,,,,,,,,
14/02/2019,"C/ Hospital, 107","Carrer de l'Hospital, 107, 08001 Barcelona, Spain",11:40,Stop Desnonaments Raval,41.3798535,2.1687304,,,,,,,,,,
15/02/2019,C/ Roger de Flor 209,"Carrer de Roger de Flor, 209, 08025 Barcelona, Spain",a confirmar,Oficina d'Habitatge Popular de Gràcia,41.4010652,2.1692976,,,,,,,,,,
15/02/2019,"Av. Mistral, 63","Av. de Mistral, 63, 08015 Barcelona, Spain",9:00,Fem Sant Antoni,41.3758156,2.1546512,,,,,,,,,,
15/02/2019,C/ Roger de Flor 209,"Carrer de Roger de Flor, 209, 08025 Barcelona, Spain",10:15h,Oficina d'Habitatge Popular de Gràcia,41.4010652,2.1692976,15/2/2019,"C/ Roger de Flor, 209 Barcelona (08025)","Carrer de Roger de Flor, 209, 08025 Barcelona, Spain","TOPAL TRADE, S.L.",ATURAT EN PORTA,#SoluciónParaNancy,Desnonaments per hipoteca,41.4010652,2.1692976,x
15/02/2019,"C/ Andrade, 268","Carrer d'Andrade, 268, 08020 Barcelona, Spain",9:30,Observatori Clot,41.4217114,2.209564,,,,,,,,,,
19/02/2019,"C/ del Llenguadoc, 21","Carrer del Llenguadoc, 21, 08030 Barcelona, Spain",A partir de les 9:00.,Sindicat d'Habitatge de Sant Andreu,41.4309477,2.1880884,,,,,,,,,,
19/02/2019,"C/ de Perafita, 34","Carrer de Perafita, 34, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.4596911,2.1689609,,,,,,,,,,
19/02/2019,"Av. Rasos de Peguera, 94","Av. dels Rasos de Peguera, 94, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.46125,2.17677,,,,,,,,,,
19/02/2019,"C/ del Cadí, 37 
 (⏰9:00)","Carrer del Cadí, 37, 08031 Barcelona, Spain",A confirmar.,500x20,41.4325615,2.1696378,,,,,,,,,,
19/02/2019,"C/ del Centre, 5","Plaça del Centre, 5, 08014 Barcelona, Spain",A confirmar.,500x20,41.3821741,2.1355969,,,,,,,,,,
19/02/2019,"C/ de la Foradada, 100","Carrer de la Foradada, 100, 08033 Barcelona, Spain",A confirmar.,500x20,41.4528783,2.1934109,,,,,,,,,,
19/02/2019,"C/ de Claramunt, 1","Carrer de Claramunt, 1, 08030 Barcelona, Spain",A confirmar.,500x20,41.4367599,2.2035704,,,,,,,,,,
19/02/2019,"C/ de Jaume Pinent, 23","Carrer de Jaume Pinent, 23, 08042 Barcelona, Spain",9:30,AVV Ciutat Meridiana,41.4464443,2.1759769,,,,,,,,,,
19/02/2019,"Av. Rasos de Peguera, 94","Av. dels Rasos de Peguera, 94, 08033 Barcelona, Spain",11:00,AVV Ciutat Meridiana,41.46125,2.17677,,,,,,,,,,
19/02/2019,"C/ de Perafita, 34","Carrer de Perafita, 34, 08033 Barcelona, Spain",11:30,AVV Ciutat Meridiana,41.4596911,2.1689609,,,,,,,,,,
19/02/2019,"C/ de Mozart, 2","Carrer de Mozart, 2, 08012 Barcelona, Spain",11:15,PAH Barcelona,41.3989916,2.158896,19/2/2019,"C/ Mozart, 2  Badalona (08917)","Carrer de Mozart, 2, 08917 Badalona, Barcelona, Spain","BANCO POPULAR ESPAÑOL, S.A. – IM Pastor 3 Fondo de Titulización Hipotecaria",ATURAT EN PORTA,#ChangpiSeQueda,Desnonaments per hipoteca,41.4507102,2.2224849,x
20/02/2019,"C/ de Sant Pere Mitjà, 67","Carrer de Sant Pere Mitjà, 67, 08003 Barcelona, Spain",8:45,PAH Barcelona,41.3886539,2.1782042,20/2/2019,"C/ Sant Pere Mitja, 67, principal 2ª de Barcelona (08003)","Carrer de Sant Pere Mitjà, 67, 2ª, 08003 Barcelona, Spain","MAC – 5, S.L  (5º lanzamiento)",EXECUTAT,#LamiaSeQueda,Desnonaments per hipoteca,41.3886539,2.1782042,x
20/02/2019,"C/ del Portal Nou, 40","Carrer del Portal Nou, 40, 08003 Barcelona, Spain",10:30,PAH Barcelona,41.3891597,2.1809398,20/2/2019,"Carrer del Portal Nou, 40  Barcelona (08003)","Carrer del Portal Nou, 40, 08003 Barcelona, Spain","CANUT, S.L.",ATURAT EN PORTA,#AichaSeQueda,Desnonaments per hipoteca,41.3891597,2.1809398,x
20/02/2019,"C/ de la Maquinista, 25","Carrer de la Maquinista, 25, 08003 Barcelona, Spain",9:00,Comissió d'Habitatge de la Barceloneta,41.3811207,2.1897323,,,,,,,,,,
20/02/2019,"C/ de Cardona, 8B","Passeig de Colom, 12, 08002 Barcelona, Spain",9:00,Raval Rebel,41.3798641,2.1805939,,,,,,,,,,
21/02/2019,,,,,,,21/2/2019,"C/ Prat, 46, blq. 11, bjs. Prat del Llobregat (08820)","Bologna Guglielmo Marconi Airport, Via del Triumvirato, 84, 40132 Bologna BO, Italy","CATALUNYA BANC, S.A. (BUDMAC INVESTMENTS, S.L.)   SUSPÈS",,#FatimaSeQueda,Desnonaments per hipoteca,44.5345216,11.2878593,
21/02/2019,"C/ de Wagner, 49","Carrer de Wagner, 49, 08923 Sta Coloma de Gramanet, Barcelona, Spain",8:30,PAHV Gramenet,41.4515146,2.2211432,,,,,,,,,,
21/02/2019,"C/ Girona, 27","Carrer de Girona, 27, 08010 Barcelona, Spain",9:15,PAH Barcelona,41.3918678,2.174768,21/2/2019,"C/ Girona, 27  de l’Hospitalet (08901","Carrer Girona, 27, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaRachid,Desnonaments per hipoteca,41.3627085,2.1028031,x
22/02/2019,,,,,,,22/2/2019,"C/ Consell de Cent, 217  Barcelona (08011)","Carrer del Consell de Cent, 217, 08011 Barcelona, Spain",Inmb.,SUSPÈS,#SoluciónParaMónica,Desnonaments per hipoteca,41.3852278,2.1577062,
25/02/2019,,,,,,,25/2/2019,"C/ Hortensia, 22, Esplugues de Ll.","Carrer de l'Hortènsia, 22, 08950 Esplugues de Llobregat, Barcelona, Spain",HIPOCAT 11 FTA,SUSPÈS,,Desnonaments per hipoteca,41.3711455,2.0989131,
25/02/2019,"C/ Sors, 12","Carrer de Sors, 12, 08024 Barcelona, Spain",9:00h,Oficina d'Habitatge Popular de Gràcia,41.4089574,2.1586016,,,,,,,,,,
25/02/2019,"C/ de Sors, 12","Carrer de Sors, 12, 08024 Barcelona, Spain",8:45,PAH Barcelona,41.4089574,2.1586016,25/2/2019,"C/ Sors, 12, Barcelona (08024 Gracia)","Carrer de Sors, 12, 08024 Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SolucionParaMakechu,Desnonaments per hipoteca,41.4089574,2.1586016,x
25/02/2019,"C/ de Travau, 57","Carrer de Travau, 57, 08031 Barcelona, Spain",9:15,PAH Barcelona,41.4315392,2.1670088,25/2/2019,"C/. Travau, 57 Barcelona (08031)","Carrer de Travau, 57, 08031 Barcelona, Spain","SAREB, S.A.  (2n llançament)    SUSPÈS",,#LeslieSeQueda,Desnonaments per hipoteca,41.4315392,2.1670088,x
25/02/2019,"C/Mare de Deu de Lorda, 71","Carrer de la Mare de Déu de Lorda, 71, 08033 Barcelona, Spain",9:00h,Sindicat d'Habitatge de Sant Andreu,41.4522509,2.1928568,,,,,,,,,,
26/02/2019,,,,,,,26/2/2019,"C/ Tamarit, 115  Barcelona (08015)","Carrer de Tamarit, 115, 08015 Barcelona, Spain","TEMPORE PROPERTIES SOCIMI, S.A.",SUSPÈS,,Desnonaments per hipoteca,41.37647,2.1577457,
26/02/2019,,,,,,,26/2/2019,"C/ Sant Pere Mitjà, 36  Barcelona (08003)","Carrer de Sant Pere Mitjà, 36, 08003 Barcelona, Spain",Inmb.,SUSPÈS,,Desnonaments per hipoteca,41.3883719,2.1781178,
26/02/2019,,,,,,,26/2/2019,"Vía Julia, 39 Barcelona (08042 Nou Barris)","Via Júlia, 39, 08042 Barcelona, Spain",Inmb.,SUSPÈS,,Desnonaments per hipoteca,41.4403893,2.1760157,
26/02/2019,"C/ d'En Robador, 33","Carrer d'En Robador, 33, 08001 Barcelona, Spain",A confirmar.,Raval Rebel,41.3794469,2.171116,,,,,,,,,,
26/02/2019,"C/ del Mas Marí, 63","Carrer del Mas Marí, 63, 08923 Santa Coloma de Gramenet, Barcelona, Spain",9:30,PAHV Gramenet,41.4467879,2.2176524,,,,,,,,,,
26/02/2019,"C/ de la Circumval·lació, 101-103","Carrer de la Circumval·lació, 101, 08923 Santa Coloma de Gramenet, Barcelona, Spain",10:30,PAHV Gramenet,41.4459141,2.2191211,,,,,,,,,,
26/02/2019,"C/ de la Foneria, 33","Carrer de la Foneria, 33, 08038 Barcelona, Spain",8:45,PAH Barcelona,41.3608475,2.1392335,26/2/2019,"Carrer de la Foneria, 33-35 Barcelona (08038)","Carrer de la Foneria, 33, 08038 Barcelona, Spain","COMUNIDAD DE PROPIETARIOS FONERIA, 33 (2º lanzamiento)",EXECUTAT,,Desnonaments per hipoteca,41.3608475,2.1392335,x
26/02/2019,"C/ de l'Hospital, 99","Carrer de l'Hospital, 99, 08001 Barcelona, Spain",8:00,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3800856,2.1692704,,,,,,,,,,
26/02/2019,"C/ de Picalquers, 10","Carrer de Picalquers, 10, 08001 Barcelona, Spain",10:00,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3806303,2.16822,,,,,,,,,,
26/02/2019,"C/ de Sant Vicenç, 14","Carrer de Sant Vicenç, 14, 08001 Barcelona, Spain",11:30,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3809935,2.1653055,,,,,,,,,,
26/02/2019,"C/ d'Obradors, 5","Carrer d'Obradors, 5, 08002 Barcelona, Spain",9:30,Resistim al Gòtic,41.3798279,2.1770228,,,,,,,,,,
26/02/2019,"C/ dels Cecs de Sant Cugat, 5","Carrer dels Cecs de Sant Cugat, 5, 08003 Barcelona, Spain",10:00,Resistim al Gòtic,41.3863868,2.1805068,,,,,,,,,,
28/02/2019,"C/ dels Pirineus, 116","Carrer dels Pirineus, 116, 08042 Barcelona, Spain",10:00,PAHV Gramenet,41.4385542,2.1613865,,,,,,,,,,
28/02/2019,"C/ Creu Coberta, 115","Carrer de la Creu Coberta, 115, 08014 Barcelona, Spain",10:00h,Grup d'Habitatge de Sants,41.3751667,2.1422427,,,,,,,,,,
1/03/2019,"C/ Sant Sebastià, 46-52","Carrer de Sant Sebastià, 46, 08030 Barcelona, Spain",8:30h,Sindicat d'Habitatge de Sant Andreu,41.4288784,2.1913077,,,,,,,,,,
1/03/2019,"Av. Rasos de Peguera, 216","Av. dels Rasos de Peguera, 216, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4603271,2.172873,,,,,,,,,,
1/03/2019,"Av. Rasos de Peguera, 67","Av. dels Rasos de Peguera, 67, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.46014,2.17426,,,,,,,,,,
1/03/2019,"Av. Rasos de Peguera, 94","Av. dels Rasos de Peguera, 94, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.46125,2.17677,,,,,,,,,,
1/03/2019,"C/ de Camil Fabra, 1","Carrer de Camil Fabra, 1, 08030 Barcelona, Spain",9:30,500x20,41.4299054,2.1871802,,,,,,,,,,
1/03/2019,"C/ Enginyer Moncunill, 29","Carrer Enginyer Moncunill, 29, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",8:30,PAH Barcelona,41.3712949,2.1103954,1/3/2019,"C/ Ingeniero Moncunill, 29,  L’Hospitalet de Ll. (08905)","Carrer Enginyer Moncunill, 29, 08905 L'Hospitalet de Llobregat, Barcelona, Spain","CAN VIDAL CERVELLO PI, S.L.",ATURAT en porta,#JuanSeQueda,Desnonaments per hipoteca,41.3712949,2.1103954,x
1/03/2019,"C/ de Jaume Pinent, 24","Carrer de Jaume Pinent, 24, 08042 Barcelona, Spain",9:30,PAH Barcelona,41.4470345,2.1755121,1/3/2019,"C/ Jaume Pinent, 24-26, Barcelona (08042 Roquetas)","Carrer de Jaume Pinent, 24, 08042 Barcelona, Spain",BBVA.,ATURAT en porta,#TaniaSeQueda,Desnonaments per hipoteca,41.4470345,2.1755121,x
04/03/2019,,,,,,,4/3/2019,"C/ Aragón, 33,  (porteria)",,"COMUNIDAD DE PROPIETARIOS DE LA CALLE ARAGÓN, 33",SUSPÈS,#AnaMariaSeQueda,Desnonaments per hipoteca,,,
4/03/2019,"C/ de la Cera, 17","Carrer de la Cera, 17, 08001 Barcelona, Spain",9:00,"Sindicat d'Habitatge del Raval, Raval Rebel.",41.3790167,2.1663844,,,,,,,,,,
4/03/2019,"C/ de Ferlandina, 65","Carrer de Ferlandina, 65, 08001 Barcelona, Spain",9:30,"Sindicat d'Habitatge del Raval, Raval Rebel.",41.3815585,2.1643843,,,,,,,,,,
4/03/2019,"C/ de Magalhães, 48","Carrer de Magalhães, 48, 08004 Barcelona, Spain",12:20,Sindicat de Barri del Poble Sec,41.3725428,2.1617434,,,,,,,,,,
4/03/2019,"C/ de Marquet, 2","Carrer de Marquet, 2, 08002 Barcelona, Spain",11:50,Resistim al Gòtic,41.3809188,2.18043,,,,,,,,,,
5/03/2019,"C/ de Roger de Llúria, 37","Carrer de Roger de Llúria, 37, 08009 Barcelona, Spain",12:00,PAC Badalona,41.392211,2.1698394,,,,,,,,,,
07/03/2019,,,,,,,7/3/2019,"C/ Peñiscola, 31, Barcelona (08033)","Carrer de Peníscola, 31, 08033 Barcelona, Spain","GESCAT VIVENDES COMERCIAL, SLU",SUSPÈS,,Desnonaments per hipoteca,41.4535132,2.1903288,
7/03/2019,"Passeig Vall d'Hebron, 210","Passeig de la Vall d'Hebron, 210, 08035 Barcelona, Spain",10:30h,500x20,41.4316046,2.1459319,,,,,,,,,,
08/03/2019,,,,,,,8/3/2019,"Gran Via de les Corts Catalanes, 278 Barcelona (08004)","Gran Via de les Corts Catalanes, 278, 08004 Barcelona, Spain",Inmb.,SUSPÈS,#SoluciónParaLaura,Desnonaments per hipoteca,41.3714276,2.1447742,
08/03/2019,,,,,,,8/3/2019,"C/ Mare de Deu del Port, 385 – 387 Barcelona (08038)","Carrer de la Mare de Déu de Port, 385, 08038 Barcelona, Spain","GESCAT VIVENDES COMERCIAL, SLU",SUSPÈS en porta,#AmineSeQueda,Desnonaments per hipoteca,41.3636628,2.1392175,
8/03/2019,"C/ de Sant Bartomeu, 6","Carrer de Sant Bartomeu, 6, 08001 Barcelona, Spain",9:45,"Sindicat d'Habitatge del Raval, Raval Rebel.",41.378068,2.1689905,,,,,,,,,,
11/03/2019,"C/ de la Comtessa de Pardo Bazán, 15","Carrer de la Comtessa de Pardo Bazán, 15, 08027 Barcelona, Spain",8:45,PAH Barcelona,41.4243445,2.1852309,11/3/2019,"C/ Condesa Pardo Bazán, 15 Barcelona (08027)","Carrer de la Comtessa de Pardo Bazán, 15, 08027 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaMustapha,Desnonaments per hipoteca,41.4243445,2.1852309,x
12/03/2019,,,,,,,12/3/2019,"C/ Pobla de Lillet, 22, entlº 4ª de Barcelona (08028 Les Corts)","Carrer de la Pobla de Lillet, 22, 4ª, 08028 Barcelona, Spain","COMUNIDAD DE PROPETARIOS DE LA CALLE POBLA DE LILLET, 22.",SUSPÈS,#MariaNievesSeQueda,Desnonaments per hipoteca,41.381186,2.1298073,
13/03/2019,,,,,,,13/3/2019,"C/ Teide, 26, Barcelona (08031)","Carrer del Teide, 26, 08031 Barcelona, Spain","CATALUNYA BANC, S.A.",SUSPÈS,#MariselaSeQueda,Desnonaments per hipoteca,41.4314867,2.1682419,
13/03/2019,,,,,,,13/3/2019,"C/ Art, 70 Barcelona (08041)","Carrer de l'Art, 70, 08041 Barcelona, Spain","CAIXABANK, S.A.",ATURAT en porta,#MiriamSeQueda,Desnonaments per hipoteca,41.4197584,2.1757583,
13/03/2019,"C/ de Beethoven, 29","Barcelona, Spain",9:00,PAHV Gramenet,41.3850639,2.1734035,,,,,,,,,,
14/03/2019,,,,,,,14/3/2019,"Avda. de Can Serra, 31, bloque K, sótano derecha 1ª de l’Hospitalet de Ll.","Avinguda de Can Serra, 31, bloque K, 08906 L'Hospitalet de Llobregat, Barcelona, Spain",SAREB S.A.,ATURAT en porta,#LourdesSeQueda,Desnonaments per hipoteca,41.3659009,2.0997655,
14/03/2019,,,,,,,14/3/2019,"Carrer de la Mare de Déu de Port, 259 Barcelona (08038)","Carrer de la Mare de Déu de Port, 259, 08038 Barcelona, Spain",SAREB S.A.,SUSPÈS,#SomaiaSeQueda,Desnonaments per hipoteca,41.3589593,2.1425117,
14/03/2019,"C/ de Calaf, 10","Carrer de Calaf, 10, 08021 Barcelona, Spain",11:00,PAHV Gramenet,41.3979893,2.1448234,,,,,,,,,,
14/03/2019,"C/ Sant Jordi, 36","Carrer de Sant Jordi, 36, 08172 Sant Cugat del Vallès, Barcelona, Spain",12:00,PAHV Gramenet,41.4674506,2.0816649,,,,,,,,,,
14/03/2019,"C/ Sant Jordi, 60","Passeig Olímpic, 5-7, 08038 Barcelona, Spain",12:30,PAHV Gramenet,41.3633717,2.152593,,,,,,,,,,
14/03/2019,"C/ Magalhaes, 57-59","Carrer de Magalhães, 57, 08004 Barcelona, Spain",10:45h,Sindicat de Barri de Poble Sec,41.3725846,2.1611157,,,,,,,,,,
14/03/2019,"C/ Sant Gil, 4","Carrer de Sant Gil, 4, 08001 Barcelona, Spain",9:00h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3809133,2.164912,,,,,,,,,,
14/03/2019,"C/ Sant Antoni Abad, 17","Passatge de Sant Antoni Abat, 17, 08015 Barcelona, Spain",9:30h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3793677,2.1605236,,,,,,,,,,
14/03/2019,"C/ Ferlandina, 18","Carrer de Ferlandina, 18, 08001 Barcelona, Spain",9:45h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3821006,2.1656747,,,,,,,,,,
14/03/2019,"C/ Arc del Teatre, 67B","Carrer de l'Arc del Teatre, 67B, 08001 Barcelona, Spain",11:30h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3750505,2.1730203,14/3/2019,"C/ Arc del Teatre, 67 bis Barcelona (08001)","Carrer de l'Arc del Teatre, 67B, 08001 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaAbdul,Desnonaments per hipoteca,41.3751191,2.1729268,x
14/03/2019,"C/ de les Semoleres, 8","Carrer de les Semoleres, 8, 08003 Barcelona, Spain",8:45h,PAH Barcelona,41.3853509,2.1791042,14/3/2019,"C/ Semoleres, 8, 3º  Barcelona (08003)","Carrer de les Semoleres, 8, 3º, 08003 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaAbdelhadi,Desnonaments per hipoteca,41.3853509,2.1791042,x
15/03/2019,,,,,,,15/3/2019,"C/ Manigua, 18, bjs. 1ª de Barcelona (08027)","Carrer de la Manigua, 18, bj's. 1ª, 08027 Barcelona, Spain",Inmb.  4rt lançament,ATURAT en porta,#SoluciónParaGuisela,Desnonaments per hipoteca,41.422988,2.1795083,
18/03/2019,,,,,,,18/3/2019,"C/ Leiva, 54 – 56, Barcelona (08014)","Carrer de Leiva, 54, 08014 Barcelona, Spain",Inmb.,SUSPÈS,#SoluciónParaNerea,Desnonaments per hipoteca,41.3739361,2.1453732,
18/03/2019,"C/ Enginyer Moncunill, 29","Carrer Enginyer Moncunill, 29, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",8:30,PAH Barcelona,41.3712949,2.1103954,,,,,,,,,,
19/03/2019,"C/ de Sèrbia, 17","Carrer de Sèrbia, 17, 08041 Barcelona, Spain",8:45,,41.4182675,2.1707709,,,,,,,,,,
19/03/2019,"Av. Rasos de Peguera, 44","Av. dels Rasos de Peguera, 44, 08033 Barcelona, Spain",10:15,,41.4622331,2.1782008,,,,,,,,,,
19/03/2019,"Psg. Dr. Pi i Molist, 65","Carrer del Doctor Pi i Molist, 65, 08031 Barcelona, Spain",10:30,,41.4332551,2.1729444,,,,,,,,,,
19/03/2019,"C/ de Perafita, 4","Carrer de Perafita, 4, 08033 Barcelona, Spain",11:45,,41.4598205,2.1709336,,,,,,,,,,
19/03/2019,"C/ del Mas Duran, 64","Carrer del Mas Duran, 64, 08042 Barcelona, Spain",12:30,,41.4445904,2.1771755,,,,,,,,,,
19/03/2019,"C/ de Lluís Marià Vidal, 46","Carrer de Lluís Marià Vidal, 46, 08032 Barcelona, Spain",9:30,"Sindicat d'Habitatge de Vallcarca, L'Obaga de la Taxonera.",41.4235623,2.1574004,,,,,,,,,,
19/03/2019,"C/ de l'Albareda, 31","Carrer de l’Albareda, 31, 08904 L'Hospitalet de Llobregat, Barcelona, Spain",10h,PAH Hospitalet i Sindicat de Llogateres,41.3691663,2.1207249,,,,,,,,,,
20/03/2019,,,,,,,20/3/2019,"Plaça de Sant Pere, 8  Barcelona (08003)","Plaça de Sant Pere, 8, 08003 Barcelona, Spain","CRITERIA CAIXA, S.A.U.",ATURAT en porta,#MohamedSeQueda,Desnonaments per hipoteca,41.3891944,2.1792015,
20/03/2019,,,,,,,20/3/2019,"Carrer de Terra Baixa, 37-39 Hospitalet (08901)","Carrer de Terra Baixa, 37, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",BANCO DE SANTANDER,SUSPÈS,#EvaMónicaSeQueda,Desnonaments per hipoteca,41.3672101,2.1150073,
20/03/2019,"C/ de Sant Oleguer, 17","Carrer de Sant Oleguer, 17, 08001 Barcelona, Spain",A confirmar.,Raval Rebel,41.3771439,2.1718919,,,,,,,,,,
21/03/2019,,,,,,,21/3/2019,"C/ Pere IV, 117  Barcelona (08018)","Carrer de Pere IV, 117, 08018 Barcelona, Spain",Inmb. 2n llançament,ATURAT en porta,#SoluciónParaAbdellatif,Desnonaments per hipoteca,41.4004208,2.1955775,
21/03/2019,"C/ de la Ciutat de Granada, 92","Carrer de la Ciutat de Granada, 92, 08018 Barcelona, Spain",8:00,", Barceloneta diu Prou.",41.4004692,2.1954429,,,,,,,,,,
25/03/2019,"C/ del Pare Pérez del Pulgar, 75","Carrer del Pare Pérez del Pulgar, 75, 08033 Barcelona, Spain",10:00,"Sindicat d'Habitatge de Sant Andreu, 500x20.",41.4538954,2.1932502,,,,,,,,,,
25/03/2019,"C/ de Finestrelles, 13","Carrer de Finestrelles, 13, 08033 Barcelona, Spain",10:20,"Sindicat d'Habitatge de Sant Andreu, 500x20.",41.451159,2.1898302,,,,,,,,,,
